index,x_transformed,y_transformed
383,3680.0002441407,6246.490234375001
384,3660.0002441407,6246.490234375001
385,3640.0002441407,6246.490234375001
386,3620.0002441407,6246.490234375001
387,3600.0002441407,6246.490234375001
388,3580.0002441407005,6246.490234375001
389,3560.0002441407005,6246.490234375001
390,3540.0000000000005,6246.490234375001
391,3520.0000000000005,6246.490234375001
392,5300.0002441407,6226.490234375001
393,5280.0002441407,6226.490234375001
394,5260.0002441407,6226.490234375001
395,5240.0002441407,6226.490234375001
396,5220.0002441407,6226.490234375001
397,5200.0002441407,6226.490234375001
398,5180.0002441407,6226.490234375001
399,5160.0002441407,6226.490234375001
400,5140.0002441407,6226.490234375001
401,5120.0002441407,6226.490234375001
402,5100.0002441407005,6226.490234375001
403,5080.0002441407005,6226.490234375001
404,5060.0002441407005,6226.490234375001
405,5040.0002441407005,6226.490234375001
406,5020.0002441407005,6226.490234375001
407,5000.0002441407005,6226.490234375001
408,4980.0002441407005,6226.490234375001
409,4960.0002441407005,6226.490234375001
410,4940.0002441407005,6226.490234375001
411,4920.0002441407005,6226.490234375001
412,4900.0002441407005,6226.490234375001
413,4880.0002441407005,6226.490234375001
414,4860.0002441407005,6226.490234375001
415,4840.0002441407005,6226.490234375001
416,4820.0002441407005,6226.490234375001
417,4800.0002441407005,6226.490234375001
418,4780.0002441407005,6226.490234375001
419,4760.0002441407,6226.490234375001
420,4740.0002441407,6226.490234375001
421,4720.0002441407,6226.490234375001
422,4700.0002441407,6226.490234375001
423,4680.0002441407,6226.490234375001
424,4660.0002441407,6226.490234375001
425,4640.0002441407,6226.490234375001
426,4620.0002441407,6226.490234375001
427,4600.0002441407,6226.490234375001
428,4580.0002441407,6226.490234375001
429,4560.0002441407,6226.490234375001
430,4540.0002441407,6226.490234375001
431,4520.0002441407,6226.490234375001
432,4500.0002441407,6226.490234375001
433,4480.0002441407,6226.490234375001
434,4460.0002441407,6226.490234375001
435,4440.0002441407,6226.490234375001
436,4420.0002441407,6226.490234375001
437,4400.0002441407,6226.490234375001
438,4380.0002441407,6226.490234375001
439,4360.0002441407,6226.490234375001
440,4340.0002441407,6226.490234375001
441,4320.0002441407,6226.490234375001
442,4300.0002441407,6226.490234375001
443,4280.0002441407,6226.490234375001
444,4260.0002441407,6226.490234375001
445,4240.0002441407,6226.490234375001
446,4220.0002441407,6226.490234375001
447,4200.0002441407,6226.490234375001
448,4180.0002441407,6226.490234375001
